age,pages,first_item_prize,gender,ReBuy,News_click,revenue,population,GDP_inhab
34.0,8.0,15.5,1.0,False,3.0,50.0,65926261,9503
29.0,9.0,28.0,1.0,False,1.0,81.0,65926261,9503
51.0,7.0,28.0,0.0,True,4.0,259.0,65926261,9503
37.0,4.0,15.5,0.0,False,9.0,112.0,65926261,9503
22.0,7.0,57.0,0.0,False,1.0,76.0,65926261,9503
31.0,9.0,22.0,1.0,False,7.0,131.0,65926261,9503
41.0,6.0,44.0,0.0,True,2.0,64.0,65926261,9503
31.0,6.0,57.0,0.0,False,9.0,131.0,65926261,9503
38.0,4.0,44.0,0.0,False,5.0,176.0,65926261,9503
36.0,9.0,42.0,0.0,True,6.0,179.0,65926261,9503
29.0,5.0,28.0,0.0,False,7.0,117.0,65926261,9503
41.0,5.0,42.0,0.0,False,7.0,193.0,65926261,9503
30.0,9.0,44.0,1.0,False,9.0,260.0,65926261,9503
42.0,6.0,42.0,0.0,False,5.0,134.0,65926261,9503
40.0,4.0,57.0,0.0,False,4.0,139.0,65926261,9503
32.0,8.0,15.5,1.0,True,4.0,148.0,65926261,9503
27.0,5.0,57.0,0.0,False,4.0,158.0,65926261,9503
40.0,5.0,10.0,0.0,False,4.0,135.0,65926261,9503
36.0,7.0,15.5,1.0,False,3.0,76.0,65926261,9503
40.0,5.0,10.0,0.0,False,5.0,118.0,65926261,9503
31.0,4.0,10.0,1.0,False,5.0,97.0,65926261,9503
34.0,9.0,44.0,1.0,False,10.0,209.0,65926261,9503
19.0,7.0,44.0,1.0,True,6.0,208.0,65926261,9503
32.0,7.0,44.0,0.0,False,4.0,164.0,65926261,9503
30.0,4.0,44.0,0.0,True,10.0,90.0,65926261,9503
26.0,7.0,28.0,0.0,True,1.0,69.0,65926261,9503
33.0,7.0,22.0,0.0,False,3.0,46.0,65926261,9503
33.0,7.0,42.0,0.0,False,6.0,220.0,65926261,9503
37.0,5.0,44.0,0.0,False,4.0,219.0,65926261,9503
43.0,5.0,44.0,1.0,True,7.0,164.0,65926261,9503
33.0,6.0,15.5,1.0,False,4.0,178.0,65926261,9503
27.0,7.0,44.0,1.0,False,4.0,167.0,65926261,9503
42.0,9.0,15.5,0.0,False,6.0,74.0,65926261,9503
34.0,3.0,15.5,0.0,False,3.0,69.0,65926261,9503
42.0,5.0,57.0,0.0,False,8.0,127.0,65926261,9503
35.0,4.0,22.0,1.0,False,10.0,192.0,65926261,9503
35.0,7.0,57.0,0.0,False,4.0,235.0,65926261,9503
50.0,5.0,44.0,0.0,False,7.0,238.0,65926261,9503
34.0,5.0,44.0,0.0,True,3.0,94.0,65926261,9503
28.0,9.0,44.0,0.0,False,10.0,112.0,65926261,9503
54.0,8.0,44.0,0.0,False,3.0,82.0,65926261,9503
31.0,9.0,44.0,0.0,False,1.0,113.0,65926261,9503
32.0,7.0,44.0,1.0,True,4.0,204.0,65926261,9503
27.0,4.0,22.0,0.0,False,9.0,166.0,65926261,9503
26.0,7.0,57.0,0.0,False,1.0,59.0,65926261,9503
25.0,9.0,28.0,1.0,False,7.0,137.0,65926261,9503
40.0,6.0,44.0,0.0,True,2.0,87.0,65926261,9503
53.0,6.0,44.0,0.0,False,9.0,275.0,65926261,9503
43.0,4.0,15.5,1.0,False,5.0,176.0,65926261,9503
36.0,9.0,22.0,0.0,True,6.0,138.0,65926261,9503
37.0,5.0,22.0,1.0,False,7.0,149.0,65926261,9503
31.0,5.0,15.5,1.0,False,7.0,119.0,65926261,9503
34.0,9.0,15.5,1.0,False,9.0,137.0,65926261,9503
21.0,6.0,28.0,0.0,False,5.0,149.0,65926261,9503
48.0,4.0,22.0,0.0,False,4.0,146.0,65926261,9503
25.0,8.0,57.0,0.0,True,4.0,253.0,65926261,9503
21.0,5.0,57.0,0.0,False,4.0,143.0,65926261,9503
35.0,5.0,44.0,0.0,False,4.0,114.0,65926261,9503
43.0,7.0,44.0,0.0,False,3.0,61.0,65926261,9503
34.0,5.0,44.0,1.0,False,5.0,307.0,65926261,9503
36.0,4.0,15.5,1.0,False,5.0,148.0,65926261,9503
24.0,9.0,28.0,1.0,False,10.0,109.0,65926261,9503
43.0,7.0,28.0,0.0,True,6.0,98.0,65926261,9503
36.0,7.0,15.5,0.0,False,4.0,102.0,65926261,9503
32.0,4.0,57.0,0.0,True,10.0,281.0,65926261,9503
46.0,7.0,22.0,1.0,True,1.0,52.0,65926261,9503
39.0,7.0,44.0,0.0,False,3.0,77.0,65926261,9503
37.0,7.0,57.0,0.0,False,6.0,224.0,65926261,9503
26.0,5.0,44.0,0.0,False,4.0,146.0,65926261,9503
43.0,5.0,42.0,0.0,True,7.0,149.0,65926261,9503
37.0,6.0,28.0,0.0,False,4.0,187.0,65926261,9503
51.0,7.0,42.0,0.0,False,4.0,250.0,65926261,9503
24.0,9.0,44.0,1.0,False,6.0,222.0,65926261,9503
54.0,3.0,42.0,0.0,False,3.0,61.0,65926261,9503
42.0,5.0,57.0,0.0,False,8.0,218.0,65926261,9503
36.0,4.0,15.5,1.0,False,10.0,116.0,65926261,9503
44.0,7.0,57.0,0.0,False,4.0,207.0,65926261,9503
38.0,5.0,10.0,0.0,False,7.0,132.0,65926261,9503
37.0,5.0,15.5,1.0,True,3.0,38.0,65926261,9503
34.0,9.0,10.0,0.0,False,10.0,133.0,65926261,9503
25.0,8.0,10.0,1.0,False,3.0,53.0,65926261,9503
38.0,9.0,44.0,1.0,False,1.0,101.0,65926261,9503
37.0,7.0,44.0,1.0,True,4.0,83.0,65926261,9503
32.0,4.0,44.0,0.0,False,9.0,248.0,65926261,9503
35.0,7.0,44.0,0.0,False,1.0,61.0,65926261,9503
20.0,9.0,28.0,0.0,False,7.0,171.0,65926261,9503
40.0,6.0,22.0,0.0,True,2.0,60.0,65926261,9503
42.0,6.0,42.0,0.0,False,9.0,155.0,65926261,9503
39.0,4.0,44.0,0.0,False,5.0,83.0,65926261,9503
26.0,9.0,44.0,1.0,True,6.0,252.0,65926261,9503
50.0,5.0,15.5,1.0,False,7.0,118.0,65926261,9503
49.0,5.0,44.0,1.0,False,7.0,219.0,65926261,9503
45.0,9.0,15.5,0.0,False,9.0,99.0,65926261,9503
24.0,6.0,15.5,0.0,False,5.0,93.0,65926261,9503
31.0,4.0,57.0,0.0,False,4.0,224.0,65926261,9503
39.0,8.0,22.0,1.0,True,4.0,122.0,65926261,9503
41.0,5.0,57.0,0.0,False,4.0,118.0,65926261,9503
36.0,5.0,44.0,0.0,False,4.0,165.0,65926261,9503
36.0,7.0,44.0,0.0,False,3.0,117.0,65926261,9503
38.0,5.0,44.0,0.0,False,5.0,84.0,65926261,9503
28.0,4.0,44.0,0.0,False,5.0,174.0,65926261,9503
32.0,9.0,44.0,0.0,False,10.0,164.0,65926261,9503
45.0,7.0,44.0,1.0,True,6.0,218.0,65926261,9503
56.0,7.0,22.0,0.0,False,4.0,182.0,65926261,9503
32.0,4.0,57.0,0.0,True,10.0,125.0,65926261,9503
42.0,7.0,28.0,1.0,True,1.0,100.0,65926261,9503
39.0,7.0,44.0,0.0,False,3.0,85.0,65926261,9503
22.0,7.0,44.0,0.0,False,6.0,164.0,65926261,9503
42.0,5.0,15.5,1.0,False,4.0,170.0,65926261,9503
34.0,5.0,22.0,0.0,True,7.0,129.0,65926261,9503
24.0,6.0,22.0,1.0,False,4.0,124.0,65926261,9503
42.0,7.0,15.5,1.0,False,4.0,116.0,65926261,9503
41.0,9.0,15.5,1.0,False,6.0,158.0,65926261,9503
45.0,3.0,28.0,0.0,False,3.0,65.0,65926261,9503
41.0,5.0,22.0,0.0,False,8.0,179.0,65926261,9503
31.0,4.0,57.0,0.0,False,10.0,186.0,65926261,9503
37.0,7.0,57.0,0.0,False,4.0,41.0,65926261,9503
34.0,5.0,44.0,0.0,False,7.0,259.0,65926261,9503
33.0,5.0,44.0,0.0,True,3.0,124.0,65926261,9503
43.0,9.0,44.0,1.0,False,10.0,206.0,65926261,9503
30.0,8.0,15.5,1.0,False,3.0,62.0,65926261,9503
31.0,9.0,28.0,1.0,False,1.0,91.0,65926261,9503
43.0,7.0,28.0,0.0,True,4.0,118.0,65926261,9503
46.0,4.0,15.5,0.0,False,9.0,128.0,65926261,9503
32.0,7.0,57.0,0.0,False,1.0,75.0,65926261,9503
51.0,9.0,22.0,1.0,False,7.0,186.0,65926261,9503
31.0,6.0,44.0,0.0,True,2.0,127.0,65926261,9503
25.0,6.0,57.0,0.0,False,9.0,244.0,65926261,9503
32.0,4.0,44.0,0.0,False,5.0,126.0,65926261,9503
38.0,9.0,42.0,0.0,True,6.0,144.0,65926261,9503
49.0,5.0,28.0,0.0,False,7.0,177.0,65926261,9503
28.0,5.0,42.0,0.0,False,7.0,162.0,65926261,9503
38.0,9.0,44.0,1.0,False,9.0,59.0,65926261,9503
38.0,6.0,42.0,0.0,False,5.0,248.0,65926261,9503
29.0,4.0,57.0,0.0,False,4.0,302.0,65926261,9503
37.0,8.0,15.5,1.0,True,4.0,144.0,65926261,9503
38.0,5.0,57.0,0.0,False,4.0,259.0,65926261,9503
43.0,5.0,10.0,0.0,False,4.0,105.0,65926261,9503
28.0,7.0,15.5,1.0,False,3.0,31.0,65926261,9503
37.0,5.0,10.0,0.0,False,5.0,103.0,65926261,9503
42.0,4.0,10.0,1.0,False,5.0,112.0,65926261,9503
37.0,9.0,44.0,1.0,False,10.0,156.0,65926261,9503
46.0,7.0,44.0,1.0,True,6.0,284.0,65926261,9503
35.0,7.0,44.0,0.0,False,4.0,238.0,65926261,9503
48.0,4.0,44.0,0.0,True,10.0,163.0,65926261,9503
43.0,7.0,28.0,0.0,True,1.0,104.0,65926261,9503
32.0,7.0,22.0,0.0,False,3.0,55.0,65926261,9503
30.0,7.0,42.0,0.0,False,6.0,256.0,65926261,9503
28.0,5.0,44.0,0.0,False,4.0,275.0,65926261,9503
36.0,5.0,44.0,1.0,True,7.0,164.0,65926261,9503
20.0,6.0,15.5,1.0,False,4.0,19.0,65926261,9503
33.0,7.0,44.0,1.0,False,4.0,204.0,65926261,9503
46.0,9.0,15.5,0.0,False,6.0,195.0,65926261,9503
24.0,3.0,15.5,0.0,False,3.0,60.0,65926261,9503
40.0,5.0,57.0,0.0,False,8.0,125.0,65926261,9503
47.0,4.0,22.0,1.0,False,10.0,123.0,65926261,9503
38.0,7.0,57.0,0.0,False,4.0,211.0,65926261,9503
28.0,5.0,44.0,0.0,False,7.0,312.0,65926261,9503
34.0,5.0,44.0,0.0,True,3.0,122.0,65926261,9503
45.0,9.0,44.0,0.0,False,10.0,216.0,65926261,9503
43.0,8.0,44.0,0.0,False,3.0,56.0,65926261,9503
34.0,9.0,44.0,0.0,False,1.0,144.0,65926261,9503
29.0,7.0,44.0,1.0,True,4.0,98.0,65926261,9503
42.0,4.0,22.0,0.0,False,9.0,112.0,65926261,9503
35.0,7.0,57.0,0.0,False,1.0,67.0,65926261,9503
42.0,9.0,28.0,1.0,False,7.0,103.0,65926261,9503
37.0,6.0,44.0,0.0,True,2.0,95.0,65926261,9503
50.0,6.0,44.0,0.0,False,9.0,255.0,65926261,9503
46.0,4.0,15.5,1.0,False,5.0,185.0,65926261,9503
38.0,9.0,22.0,0.0,True,6.0,122.0,65926261,9503
43.0,5.0,22.0,1.0,False,7.0,73.0,65926261,9503
47.0,5.0,15.5,1.0,False,7.0,127.0,65926261,9503
29.0,9.0,15.5,1.0,False,9.0,217.0,65926261,9503
42.0,6.0,28.0,0.0,False,5.0,108.0,65926261,9503
38.0,4.0,22.0,0.0,False,4.0,125.0,65926261,9503
32.0,8.0,57.0,0.0,True,4.0,247.0,65926261,9503
27.0,5.0,57.0,0.0,False,4.0,62.0,65926261,9503
38.0,5.0,44.0,0.0,False,4.0,211.0,65926261,9503
42.0,7.0,44.0,0.0,False,3.0,113.0,65926261,9503
43.0,5.0,44.0,1.0,False,5.0,274.0,65926261,9503
39.0,4.0,15.5,1.0,False,5.0,48.0,65926261,9503
50.0,9.0,28.0,1.0,False,10.0,88.0,65926261,9503
33.0,7.0,28.0,0.0,True,6.0,176.0,65926261,9503
27.0,7.0,15.5,0.0,False,4.0,113.0,65926261,9503
30.0,4.0,57.0,0.0,True,10.0,186.0,65926261,9503
31.0,7.0,22.0,1.0,True,1.0,30.0,65926261,9503
31.0,7.0,44.0,0.0,False,3.0,61.0,65926261,9503
54.0,7.0,57.0,0.0,False,6.0,195.0,65926261,9503
52.0,5.0,44.0,0.0,False,6.0,170.0,65926261,9503
44.0,9.0,44.0,0.0,False,0.0,60.0,65926261,9503
43.0,7.0,15.5,0.0,False,5.0,54.0,65926261,9503
24.0,5.0,42.0,1.0,False,4.0,68.0,65926261,9503
32.0,2.0,42.0,0.0,True,3.0,61.0,65926261,9503
24.0,7.0,15.5,1.0,False,3.0,43.0,65926261,9503
39.0,6.0,15.5,0.0,True,4.0,88.0,65926261,9503
33.0,8.0,28.0,1.0,False,0.0,51.0,65926261,9503
25.0,4.0,15.5,1.0,False,5.0,100.0,65926261,9503
40.0,3.0,44.0,1.0,False,5.0,124.0,65926261,9503
29.0,10.0,10.0,0.0,False,2.0,29.0,65926261,9503
27.0,10.0,15.5,0.0,False,7.0,69.0,65926261,9503
25.0,3.0,15.5,0.0,False,3.0,25.0,65926261,9503
47.0,7.0,57.0,1.0,False,9.0,132.0,65926261,9503
25.0,5.0,22.0,0.0,False,4.0,52.0,65926261,9503
47.0,7.0,42.0,0.0,True,3.0,62.0,65926261,9503
31.0,4.0,42.0,0.0,False,7.0,139.0,65926261,9503
39.0,4.0,22.0,1.0,False,2.0,55.0,65926261,9503
19.0,7.0,15.5,0.0,True,7.0,43.0,65926261,9503
39.0,6.0,22.0,0.0,True,6.0,89.0,65926261,9503
44.0,2.0,10.0,1.0,True,4.0,103.0,65926261,9503
33.0,6.0,22.0,0.0,False,2.0,45.0,65926261,9503
53.0,8.0,57.0,1.0,False,5.0,104.0,65926261,9503
33.0,4.0,44.0,0.0,True,7.0,258.0,65926261,9503
32.0,5.0,44.0,0.0,True,4.0,122.0,65926261,9503
39.0,7.0,22.0,1.0,False,10.0,114.0,65926261,9503
36.0,4.0,15.5,1.0,True,1.0,46.0,65926261,9503
40.0,5.0,15.5,0.0,False,1.0,31.0,65926261,9503
33.0,2.0,57.0,0.0,True,4.0,185.0,65926261,9503
35.0,6.0,15.5,0.0,False,3.0,40.0,65926261,9503
33.0,9.0,15.5,0.0,True,4.0,102.0,65926261,9503
36.0,6.0,44.0,0.0,False,3.0,54.0,65926261,9503
38.0,4.0,28.0,0.0,False,1.0,26.0,65926261,9503
34.0,3.0,57.0,1.0,False,4.0,168.0,65926261,9503
48.0,3.0,57.0,0.0,False,4.0,237.0,65926261,9503
38.0,7.0,15.5,1.0,True,9.0,72.0,65926261,9503
40.0,7.0,15.5,0.0,False,4.0,70.0,65926261,9503
37.0,6.0,44.0,1.0,False,7.0,173.0,65926261,9503
39.0,6.0,44.0,1.0,False,4.0,188.0,65926261,9503
36.0,5.0,57.0,1.0,True,6.0,167.0,65926261,9503
22.0,5.0,22.0,0.0,False,6.0,119.0,65926261,9503
33.0,9.0,42.0,0.0,False,0.0,46.0,65926261,9503
33.0,7.0,44.0,0.0,False,5.0,43.0,65926261,9503
38.0,5.0,44.0,1.0,False,4.0,93.0,65926261,9503
28.0,2.0,44.0,0.0,True,3.0,36.0,65926261,9503
27.0,7.0,15.5,0.0,False,3.0,44.0,65926261,9503
42.0,6.0,57.0,0.0,True,4.0,107.0,65926261,9503
40.0,8.0,44.0,1.0,False,0.0,51.0,65926261,9503
54.0,4.0,15.5,0.0,False,5.0,67.0,65926261,9503
34.0,3.0,42.0,0.0,False,5.0,91.0,65926261,9503
32.0,10.0,42.0,1.0,False,2.0,49.0,65926261,9503
38.0,10.0,22.0,0.0,False,7.0,82.0,65926261,9503
54.0,3.0,15.5,1.0,False,3.0,39.0,65926261,9503
43.0,7.0,15.5,0.0,False,9.0,56.0,65926261,9503
36.0,5.0,22.0,0.0,False,4.0,96.0,65926261,9503
41.0,7.0,44.0,1.0,True,3.0,120.0,65926261,9503
24.0,4.0,57.0,1.0,False,7.0,175.0,65926261,9503
27.0,4.0,28.0,0.0,False,2.0,32.0,65926261,9503
43.0,7.0,42.0,0.0,True,7.0,115.0,65926261,9503
28.0,6.0,42.0,0.0,True,6.0,61.0,65926261,9503
25.0,2.0,44.0,0.0,True,4.0,113.0,65926261,9503
38.0,6.0,44.0,0.0,False,2.0,34.0,65926261,9503
27.0,8.0,15.5,0.0,False,5.0,79.0,65926261,9503
43.0,4.0,42.0,1.0,True,7.0,130.0,65926261,9503
36.0,5.0,42.0,0.0,True,4.0,125.0,65926261,9503
36.0,7.0,15.5,1.0,False,10.0,59.0,65926261,9503
37.0,4.0,15.5,0.0,True,1.0,32.0,65926261,9503
40.0,5.0,28.0,1.0,False,1.0,28.0,65926261,9503
20.0,2.0,15.5,1.0,True,4.0,64.0,65926261,9503
34.0,6.0,44.0,1.0,False,3.0,63.0,65926261,9503
32.0,9.0,10.0,0.0,True,4.0,87.0,65926261,9503
29.0,6.0,15.5,0.0,False,3.0,44.0,65926261,9503
35.0,4.0,15.5,0.0,False,1.0,21.0,65926261,9503
40.0,3.0,57.0,1.0,False,4.0,123.0,65926261,9503
30.0,3.0,22.0,0.0,False,4.0,46.0,65926261,9503
30.0,7.0,42.0,0.0,True,9.0,128.0,65926261,9503
49.0,7.0,42.0,0.0,False,4.0,102.0,65926261,9503
42.0,6.0,22.0,1.0,False,7.0,61.0,65926261,9503
44.0,6.0,15.5,0.0,False,4.0,77.0,65926261,9503
36.0,5.0,22.0,0.0,True,6.0,87.0,65926261,9503
32.0,5.0,10.0,1.0,False,6.0,121.0,65926261,9503
34.0,9.0,22.0,0.0,False,0.0,28.0,65926261,9503
36.0,7.0,57.0,1.0,False,5.0,57.0,65926261,9503
31.0,5.0,44.0,0.0,False,4.0,285.0,65926261,9503
52.0,2.0,44.0,0.0,True,3.0,65.0,65926261,9503
23.0,7.0,22.0,1.0,False,3.0,46.0,65926261,9503
49.0,6.0,15.5,1.0,True,4.0,99.0,65926261,9503
39.0,8.0,15.5,0.0,False,0.0,29.0,65926261,9503
39.0,4.0,57.0,0.0,False,5.0,93.0,65926261,9503
33.0,3.0,15.5,0.0,False,5.0,62.0,65926261,9503
45.0,10.0,15.5,0.0,False,2.0,27.0,65926261,9503
39.0,10.0,44.0,0.0,False,7.0,67.0,65926261,9503
32.0,3.0,28.0,0.0,False,3.0,23.0,65926261,9503
32.0,7.0,57.0,1.0,False,9.0,146.0,65926261,9503
25.0,5.0,57.0,0.0,False,4.0,166.0,65926261,9503
46.0,7.0,15.5,1.0,True,3.0,27.0,65926261,9503
30.0,4.0,15.5,0.0,False,7.0,60.0,65926261,9503
39.0,4.0,44.0,1.0,False,2.0,47.0,65926261,9503
23.0,7.0,44.0,1.0,True,7.0,177.0,65926261,9503
42.0,6.0,57.0,1.0,True,6.0,133.0,65926261,9503
27.0,2.0,22.0,0.0,True,4.0,47.0,65926261,9503
43.0,6.0,42.0,0.0,False,2.0,58.0,65926261,9503
27.0,8.0,44.0,0.0,False,5.0,54.0,65926261,9503
34.0,4.0,44.0,1.0,True,7.0,47.0,65926261,9503
26.0,5.0,44.0,0.0,True,4.0,183.0,65926261,9503
33.0,7.0,15.5,0.0,False,10.0,81.0,65926261,9503
27.0,4.0,57.0,0.0,True,1.0,63.0,65926261,9503
33.0,5.0,44.0,1.0,False,1.0,22.0,65926261,9503
34.0,2.0,15.5,0.0,True,4.0,99.0,65926261,9503
36.0,6.0,42.0,0.0,False,3.0,61.0,65926261,9503
29.0,9.0,42.0,1.0,True,4.0,155.0,65926261,9503
28.0,6.0,22.0,0.0,False,3.0,32.0,65926261,9503
34.0,4.0,15.5,1.0,False,1.0,39.0,65926261,9503
42.0,3.0,15.5,0.0,False,4.0,80.0,65926261,9503
30.0,3.0,22.0,0.0,False,4.0,122.0,65926261,9503
32.0,7.0,44.0,1.0,True,9.0,121.0,65926261,9503
25.0,7.0,57.0,1.0,False,4.0,192.0,65926261,9503
41.0,6.0,28.0,0.0,False,7.0,123.0,65926261,9503
34.0,6.0,42.0,0.0,False,4.0,175.0,65926261,9503
39.0,5.0,42.0,0.0,True,6.0,149.0,65926261,9503
37.0,5.0,44.0,0.0,False,6.0,74.0,65926261,9503
40.0,9.0,44.0,0.0,False,0.0,74.0,65926261,9503
41.0,7.0,15.5,0.0,False,5.0,66.0,65926261,9503
53.0,5.0,42.0,1.0,False,4.0,116.0,65926261,9503
52.0,2.0,42.0,0.0,True,3.0,23.0,65926261,9503
43.0,7.0,15.5,1.0,False,3.0,27.0,65926261,9503
37.0,6.0,15.5,0.0,True,4.0,67.0,65926261,9503
33.0,8.0,28.0,1.0,False,0.0,53.0,65926261,9503
49.0,4.0,15.5,1.0,False,5.0,55.0,65926261,9503
28.0,3.0,44.0,1.0,False,5.0,95.0,65926261,9503
54.0,10.0,10.0,0.0,False,2.0,40.0,65926261,9503
42.0,10.0,15.5,0.0,False,7.0,81.0,65926261,9503
30.0,3.0,15.5,0.0,False,3.0,28.0,65926261,9503
25.0,7.0,57.0,1.0,False,9.0,159.0,65926261,9503
49.0,5.0,22.0,0.0,False,4.0,76.0,65926261,9503
34.0,7.0,42.0,0.0,True,3.0,60.0,65926261,9503
27.0,4.0,42.0,0.0,False,7.0,105.0,65926261,9503
38.0,4.0,22.0,1.0,False,2.0,25.0,65926261,9503
37.0,7.0,15.5,0.0,True,7.0,98.0,65926261,9503
34.0,6.0,22.0,0.0,True,6.0,98.0,65926261,9503
39.0,2.0,10.0,1.0,True,4.0,61.0,65926261,9503
27.0,6.0,22.0,0.0,False,2.0,23.0,65926261,9503
20.0,8.0,57.0,1.0,False,5.0,153.0,65926261,9503
42.0,4.0,44.0,0.0,True,7.0,170.0,65926261,9503
35.0,5.0,44.0,0.0,True,4.0,97.0,65926261,9503
28.0,7.0,22.0,1.0,False,10.0,15.0,65926261,9503
40.0,4.0,15.5,1.0,True,1.0,26.0,65926261,9503
31.0,5.0,15.5,0.0,False,1.0,33.0,65926261,9503
47.0,2.0,57.0,0.0,True,4.0,163.0,65926261,9503
43.0,6.0,15.5,0.0,False,3.0,15.0,65926261,9503
22.0,9.0,15.5,0.0,True,4.0,42.0,65926261,9503
29.0,6.0,44.0,0.0,False,3.0,51.0,65926261,9503
36.0,4.0,28.0,0.0,False,1.0,50.0,65926261,9503
31.0,3.0,57.0,1.0,False,4.0,170.0,65926261,9503
29.0,3.0,57.0,0.0,False,4.0,141.0,65926261,9503
32.0,7.0,15.5,1.0,True,9.0,62.0,65926261,9503
26.0,7.0,15.5,0.0,False,4.0,71.0,65926261,9503
27.0,6.0,44.0,1.0,False,7.0,129.0,65926261,9503
32.0,6.0,44.0,1.0,False,4.0,172.0,65926261,9503
54.0,5.0,57.0,1.0,True,6.0,128.0,65926261,9503
43.0,5.0,22.0,0.0,False,6.0,60.0,65926261,9503
32.0,9.0,42.0,0.0,False,0.0,61.0,65926261,9503
42.0,7.0,44.0,0.0,False,5.0,79.0,65926261,9503
30.0,5.0,44.0,1.0,False,4.0,122.0,65926261,9503
34.0,2.0,44.0,0.0,True,3.0,24.0,65926261,9503
41.0,7.0,15.5,0.0,False,3.0,26.0,65926261,9503
42.0,6.0,57.0,0.0,True,4.0,118.0,65926261,9503
27.0,8.0,44.0,1.0,False,0.0,51.0,65926261,9503
38.0,4.0,15.5,0.0,False,5.0,81.0,65926261,9503
43.0,3.0,42.0,0.0,False,5.0,113.0,65926261,9503
27.0,10.0,42.0,1.0,False,2.0,58.0,65926261,9503
39.0,10.0,22.0,0.0,False,7.0,60.0,65926261,9503
25.0,3.0,15.5,1.0,False,3.0,38.0,65926261,9503
19.0,7.0,15.5,0.0,False,9.0,21.0,65926261,9503
27.0,5.0,22.0,0.0,False,4.0,48.0,65926261,9503
38.0,7.0,44.0,1.0,True,3.0,62.0,65926261,9503
28.0,4.0,57.0,1.0,False,7.0,125.0,65926261,9503
55.0,4.0,28.0,0.0,False,2.0,57.0,65926261,9503
38.0,7.0,42.0,0.0,True,7.0,171.0,65926261,9503
40.0,6.0,42.0,0.0,True,6.0,155.0,65926261,9503
48.0,2.0,44.0,0.0,True,4.0,146.0,65926261,9503
42.0,6.0,44.0,0.0,False,2.0,80.0,65926261,9503
49.0,8.0,15.5,0.0,False,5.0,95.0,65926261,9503
40.0,4.0,42.0,1.0,True,7.0,124.0,65926261,9503
34.0,5.0,42.0,0.0,True,4.0,129.0,65926261,9503
27.0,7.0,15.5,1.0,False,10.0,53.0,65926261,9503
25.0,4.0,15.5,0.0,True,1.0,29.0,65926261,9503
26.0,5.0,28.0,1.0,False,1.0,35.0,65926261,9503
33.0,2.0,15.5,1.0,True,4.0,79.0,65926261,9503
46.0,6.0,44.0,1.0,False,3.0,47.0,65926261,9503
32.0,9.0,10.0,0.0,True,4.0,78.0,65926261,9503
49.0,6.0,15.5,0.0,False,3.0,43.0,65926261,9503
18.0,4.0,15.5,0.0,False,1.0,32.0,65926261,9503
32.0,3.0,57.0,1.0,False,4.0,174.0,65926261,9503
33.0,3.0,22.0,0.0,False,4.0,39.0,65926261,9503
43.0,7.0,42.0,0.0,True,9.0,126.0,65926261,9503
26.0,7.0,42.0,0.0,False,4.0,136.0,65926261,9503
52.0,6.0,22.0,1.0,False,7.0,72.0,65926261,9503
24.0,6.0,15.5,0.0,False,4.0,61.0,65926261,9503
32.0,5.0,22.0,0.0,True,6.0,113.0,65926261,9503
40.0,6.0,44.0,0.0,False,6.0,130.0,65926261,9503
29.0,4.0,44.0,1.0,False,7.0,164.0,65926261,9503
23.0,3.0,44.0,0.0,True,6.0,164.0,65926261,9503
50.0,8.0,42.0,0.0,True,6.0,260.0,65926261,9503
24.0,8.0,22.0,0.0,True,4.0,132.0,65926261,9503
35.0,3.0,15.5,0.0,False,3.0,45.0,65926261,9503
48.0,7.0,28.0,1.0,True,4.0,104.0,65926261,9503
30.0,6.0,28.0,1.0,False,8.0,212.0,65926261,9503
29.0,5.0,42.0,1.0,False,7.0,102.0,65926261,9503
27.0,6.0,22.0,1.0,False,7.0,137.0,65926261,9503
27.0,5.0,44.0,0.0,False,2.0,76.0,65926261,9503
32.0,6.0,22.0,0.0,False,4.0,226.0,65926261,9503
42.0,5.0,42.0,1.0,True,5.0,263.0,65926261,9503
27.0,7.0,15.5,0.0,True,6.0,141.0,65926261,9503
38.0,4.0,15.5,0.0,True,4.0,133.0,65926261,9503
40.0,10.0,57.0,0.0,False,4.0,224.0,65926261,9503
49.0,3.0,42.0,0.0,False,6.0,65.0,65926261,9503
35.0,8.0,28.0,0.0,False,2.0,44.0,65926261,9503
40.0,5.0,15.5,1.0,True,2.0,108.0,65926261,9503
37.0,8.0,28.0,0.0,False,6.0,122.0,65926261,9503
26.0,6.0,44.0,0.0,False,3.0,106.0,65926261,9503
31.0,6.0,44.0,0.0,False,4.0,215.0,65926261,9503
34.0,4.0,10.0,1.0,False,0.0,71.0,65926261,9503
53.0,5.0,44.0,0.0,False,5.0,243.0,65926261,9503
45.0,6.0,10.0,0.0,True,9.0,126.0,65926261,9503
33.0,4.0,57.0,0.0,True,4.0,97.0,65926261,9503
24.0,5.0,28.0,0.0,True,4.0,216.0,65926261,9503
29.0,5.0,42.0,0.0,False,0.0,77.0,65926261,9503
52.0,6.0,10.0,0.0,False,6.0,82.0,65926261,9503
24.0,9.0,28.0,0.0,False,0.0,50.0,65926261,9503
54.0,4.0,15.5,0.0,True,3.0,87.0,65926261,9503
35.0,3.0,42.0,1.0,False,4.0,272.0,65926261,9503
47.0,5.0,57.0,0.0,True,4.0,277.0,65926261,9503
48.0,4.0,15.5,0.0,False,5.0,103.0,65926261,9503
29.0,8.0,15.5,0.0,False,4.0,147.0,65926261,9503
